iter	Passed	Remaining
7911	14390	3797
7912	14392	3795
7913	14394	3794
7914	14396	3792
7915	14398	3790
7916	14400	3788
7917	14401	3786
7918	14403	3785
7919	14405	3783
7920	14407	3781
7921	14409	3779
7922	14410	3777
7923	14412	3775
7924	14414	3774
7925	14416	3772
7926	14418	3770
7927	14419	3768
7928	14421	3766
7929	14423	3765
7930	14425	3763
7931	14426	3761
7932	14428	3759
7933	14430	3757
7934	14432	3755
7935	14434	3754
7936	14435	3752
7937	14437	3750
7938	14438	3748
7939	14440	3746
7940	14442	3744
7941	14443	3742
7942	14445	3741
7943	14447	3739
7944	14449	3737
7945	14451	3735
7946	14452	3733
7947	14454	3731
7948	14456	3730
7949	14458	3728
7950	14460	3726
7951	14461	3724
7952	14463	3722
7953	14465	3720
7954	14466	3718
7955	14468	3717
7956	14470	3715
7957	14472	3713
7958	14473	3711
7959	14475	3709
7960	14477	3707
7961	14478	3706
7962	14480	3704
7963	14481	3702
7964	14483	3700
7965	14485	3698
7966	14487	3696
7967	14488	3694
7968	14490	3693
7969	14492	3691
7970	14493	3689
7971	14495	3687
7972	14496	3685
7973	14498	3683
7974	14500	3682
7975	14502	3680
7976	14504	3678
7977	14505	3676
7978	14507	3674
7979	14508	3672
7980	14510	3670
7981	14512	3668
7982	14513	3667
7983	14515	3665
7984	14517	3663
7985	14518	3661
7986	14520	3659
7987	14522	3657
7988	14524	3656
7989	14526	3654
7990	14528	3652
7991	14530	3650
7992	14531	3648
7993	14533	3646
7994	14535	3645
7995	14536	3643
7996	14538	3641
7997	14540	3639
7998	14542	3637
7999	14543	3635
8000	14545	3634
8001	14546	3632
8002	14548	3630
8003	14550	3628
8004	14551	3626
8005	14553	3624
8006	14555	3622
8007	14556	3621
8008	14558	3619
8009	14560	3617
8010	14562	3615
8011	14563	3613
8012	14565	3611
8013	14567	3609
8014	14569	3608
8015	14570	3606
8016	14572	3604
8017	14574	3602
8018	14576	3600
8019	14577	3599
8020	14579	3597
8021	14581	3595
8022	14583	3593
8023	14584	3591
8024	14586	3589
8025	14588	3588
8026	14590	3586
8027	14592	3584
8028	14594	3582
8029	14596	3580
8030	14598	3579
8031	14599	3577
8032	14601	3575
8033	14602	3573
8034	14604	3571
8035	14606	3569
8036	14608	3567
8037	14610	3566
8038	14611	3564
8039	14613	3562
8040	14615	3560
8041	14616	3558
8042	14618	3557
8043	14620	3555
8044	14622	3553
8045	14624	3551
8046	14626	3549
8047	14628	3547
8048	14629	3546
8049	14631	3544
8050	14633	3542
8051	14635	3540
8052	14638	3539
8053	14640	3537
8054	14642	3535
8055	14644	3533
8056	14645	3531
8057	14647	3530
8058	14649	3528
8059	14651	3526
8060	14653	3524
8061	14654	3522
8062	14656	3521
8063	14658	3519
8064	14659	3517
8065	14661	3515
8066	14663	3513
8067	14672	3513
8068	14674	3511
8069	14675	3509
8070	14677	3507
8071	14679	3506
8072	14681	3504
8073	14683	3502
8074	14685	3500
8075	14688	3499
8076	14691	3497
8077	14694	3496
8078	14696	3494
8079	14699	3492
8080	14701	3491
8081	14703	3489
8082	14705	3487
8083	14706	3485
8084	14708	3483
8085	14710	3482
8086	14712	3480
8087	14714	3478
8088	14716	3476
8089	14718	3474
8090	14720	3473
8091	14722	3471
8092	14725	3469
8093	14726	3467
8094	14728	3466
8095	14730	3464
8096	14731	3462
8097	14733	3460
8098	14735	3458
8099	14737	3456
8100	14739	3455
8101	14740	3453
8102	14742	3451
8103	14744	3449
8104	14745	3447
8105	14747	3445
8106	14749	3443
8107	14750	3442
8108	14752	3440
8109	14754	3438
8110	14755	3436
8111	14757	3434
8112	14759	3432
8113	14761	3431
8114	14762	3429
8115	14764	3427
8116	14766	3425
8117	14768	3423
8118	14770	3421
8119	14772	3420
8120	14773	3418
8121	14775	3416
8122	14777	3414
8123	14779	3412
8124	14781	3411
8125	14783	3409
8126	14785	3407
8127	14787	3405
8128	14788	3403
8129	14791	3402
8130	14793	3400
8131	14795	3398
8132	14797	3396
8133	14799	3395
8134	14800	3393
8135	14802	3391
8136	14805	3389
8137	14807	3387
8138	14809	3386
8139	14811	3384
8140	14812	3382
8141	14814	3380
8142	14816	3378
8143	14819	3377
8144	14820	3375
8145	14822	3373
8146	14824	3371
8147	14826	3369
8148	14828	3368
8149	14830	3366
8150	14832	3364
8151	14834	3362
8152	14836	3361
8153	14838	3359
8154	14840	3357
8155	14842	3355
8156	14843	3353
8157	14845	3352
8158	14848	3350
8159	14849	3348
8160	14851	3346
8161	14853	3344
8162	14855	3343
8163	14857	3341
8164	14859	3339
8165	14861	3337
8166	14863	3335
8167	14865	3334
8168	14867	3332
8169	14869	3330
8170	14870	3328
8171	14872	3326
8172	14874	3325
8173	14876	3323
8174	14877	3321
8175	14879	3319
8176	14881	3317
8177	14882	3315
8178	14884	3313
8179	14886	3312
8180	14888	3310
8181	14890	3308
8182	14892	3306
8183	14893	3304
8184	14895	3303
8185	14897	3301
8186	14899	3299
8187	14901	3297
8188	14902	3295
8189	14904	3293
8190	14906	3292
8191	14908	3290
8192	14910	3288
8193	14912	3286
8194	14914	3284
8195	14916	3283
8196	14918	3281
8197	14919	3279
8198	14921	3277
8199	14923	3275
8200	14924	3273
8201	14926	3272
8202	14929	3270
8203	14931	3268
8204	14933	3266
8205	14934	3265
8206	14936	3263
8207	14938	3261
8208	14940	3259
8209	14942	3257
8210	14944	3256
8211	14946	3254
8212	14948	3252
8213	14950	3250
8214	14951	3248
8215	14953	3246
8216	14955	3245
8217	14957	3243
8218	14959	3241
8219	14960	3239
8220	14962	3237
8221	14964	3236
8222	14965	3234
8223	14967	3232
8224	14969	3230
8225	14971	3228
8226	14973	3226
8227	14975	3225
8228	14976	3223
8229	14978	3221
8230	14980	3219
8231	14981	3217
8232	14983	3215
8233	14985	3214
8234	14987	3212
8235	14988	3210
8236	14990	3208
8237	14992	3206
8238	14994	3204
8239	14995	3202
8240	14997	3201
8241	14999	3199
8242	15001	3197
8243	15003	3195
8244	15004	3193
8245	15006	3191
8246	15008	3190
8247	15009	3188
8248	15011	3186
8249	15014	3184
8250	15015	3182
8251	15017	3181
8252	15019	3179
8253	15020	3177
8254	15022	3175
8255	15024	3173
8256	15026	3172
8257	15028	3170
8258	15030	3168
8259	15031	3166
8260	15033	3164
8261	15035	3162
8262	15036	3160
8263	15038	3159
8264	15041	3157
8265	15043	3155
8266	15045	3153
8267	15047	3152
8268	15049	3150
8269	15050	3148
8270	15052	3146
8271	15054	3144
8272	15056	3143
8273	15058	3141
8274	15059	3139
8275	15061	3137
8276	15063	3135
8277	15064	3133
8278	15066	3131
8279	15068	3130
8280	15070	3128
8281	15072	3126
8282	15074	3124
8283	15075	3122
8284	15077	3120
8285	15078	3119
8286	15080	3117
8287	15082	3115
8288	15084	3113
8289	15086	3111
8290	15087	3110
8291	15089	3108
8292	15091	3106
8293	15093	3104
8294	15094	3102
8295	15096	3100
8296	15098	3099
8297	15100	3097
8298	15102	3095
8299	15104	3093
8300	15106	3091
8301	15107	3089
8302	15109	3088
8303	15111	3086
8304	15113	3084
8305	15114	3082
8306	15116	3080
8307	15118	3079
8308	15120	3077
8309	15122	3075
8310	15124	3073
8311	15126	3071
8312	15128	3070
8313	15130	3068
8314	15132	3066
8315	15134	3064
8316	15139	3063
8317	15140	3061
8318	15142	3059
8319	15143	3057
8320	15146	3056
8321	15148	3054
8322	15151	3052
8323	15153	3051
8324	15156	3049
8325	15157	3047
8326	15159	3045
8327	15161	3043
8328	15163	3042
8329	15165	3040
8330	15167	3038
8331	15169	3036
8332	15170	3034
8333	15173	3033
8334	15175	3031
8335	15176	3029
8336	15179	3027
8337	15180	3025
8338	15182	3024
8339	15184	3022
8340	15186	3020
8341	15188	3018
8342	15189	3016
8343	15191	3015
8344	15193	3013
8345	15195	3011
8346	15197	3009
8347	15198	3007
8348	15200	3005
8349	15202	3004
8350	15204	3002
8351	15205	3000
8352	15207	2998
8353	15209	2996
8354	15211	2994
8355	15212	2993
8356	15214	2991
8357	15216	2989
8358	15217	2987
8359	15219	2985
8360	15221	2983
8361	15222	2981
8362	15224	2980
8363	15226	2978
8364	15228	2976
8365	15229	2974
8366	15231	2972
8367	15233	2970
8368	15235	2969
8369	15237	2967
8370	15239	2965
8371	15240	2963
8372	15242	2961
8373	15244	2960
8374	15245	2958
8375	15247	2956
8376	15249	2954
8377	15252	2952
8378	15253	2950
8379	15255	2949
8380	15257	2947
8381	15258	2945
8382	15260	2943
8383	15262	2941
8384	15264	2939
8385	15265	2938
8386	15267	2936
8387	15268	2934
8388	15270	2932
8389	15271	2930
8390	15273	2928
8391	15275	2926
8392	15277	2925
8393	15279	2923
8394	15281	2921
8395	15283	2919
8396	15284	2917
8397	15286	2916
8398	15288	2914
8399	15289	2912
8400	15291	2910
8401	15293	2908
8402	15295	2906
8403	15297	2905
8404	15299	2903
8405	15300	2901
8406	15303	2899
8407	15305	2897
8408	15307	2896
8409	15309	2894
8410	15311	2892
8411	15313	2890
8412	15315	2889
8413	15317	2887
8414	15320	2885
8415	15322	2883
8416	15324	2882
8417	15325	2880
8418	15328	2878
8419	15330	2876
8420	15333	2875
8421	15335	2873
8422	15336	2871
8423	15338	2869
8424	15340	2867
8425	15342	2865
8426	15343	2864
8427	15346	2862
8428	15348	2860
8429	15350	2858
8430	15352	2857
8431	15353	2855
8432	15355	2853
8433	15357	2851
8434	15358	2849
8435	15361	2847
8436	15362	2846
8437	15364	2844
8438	15366	2842
8439	15368	2840
8440	15370	2838
8441	15371	2836
8442	15374	2835
8443	15376	2833
8444	15378	2831
8445	15379	2829
8446	15381	2827
8447	15383	2826
8448	15385	2824
8449	15386	2822
8450	15388	2820
8451	15390	2818
8452	15392	2817
8453	15394	2815
8454	15396	2813
8455	15397	2811
8456	15399	2809
8457	15401	2807
8458	15403	2806
8459	15405	2804
8460	15407	2802
8461	15409	2800
8462	15410	2798
8463	15412	2797
8464	15415	2795
8465	15417	2793
8466	15419	2791
8467	15420	2789
8468	15422	2787
8469	15423	2786
8470	15425	2784
8471	15426	2782
8472	15428	2780
8473	15430	2778
8474	15432	2776
8475	15434	2775
8476	15435	2773
8477	15437	2771
8478	15439	2769
8479	15441	2767
8480	15443	2766
8481	15445	2764
8482	15447	2762
8483	15449	2760
8484	15450	2758
8485	15452	2756
8486	15454	2755
8487	15455	2753
8488	15457	2751
8489	15459	2749
8490	15461	2747
8491	15463	2745
8492	15464	2744
8493	15466	2742
8494	15468	2740
8495	15471	2738
8496	15473	2737
8497	15475	2735
8498	15477	2733
8499	15479	2731
8500	15481	2729
8501	15483	2728
8502	15485	2726
8503	15487	2724
8504	15489	2722
8505	15491	2720
8506	15492	2719
8507	15495	2717
8508	15497	2715
8509	15499	2713
8510	15502	2712
8511	15504	2710
8512	15506	2708
8513	15508	2706
8514	15509	2704
8515	15512	2703
8516	15514	2701
8517	15516	2699
8518	15518	2697
8519	15520	2695
8520	15521	2694
8521	15523	2692
8522	15525	2690
8523	15527	2688
8524	15529	2686
8525	15530	2685
8526	15532	2683
8527	15534	2681
8528	15535	2679
8529	15537	2677
8530	15539	2675
8531	15541	2674
8532	15543	2672
8533	15545	2670
8534	15546	2668
8535	15548	2666
8536	15549	2664
8537	15551	2662
8538	15554	2661
8539	15556	2659
8540	15558	2657
8541	15559	2655
8542	15561	2654
8543	15563	2652
8544	15565	2650
8545	15567	2648
8546	15568	2646
8547	15570	2644
8548	15572	2643
8549	15574	2641
8550	15575	2639
8551	15577	2637
8552	15579	2635
8553	15581	2633
8554	15582	2632
8555	15584	2630
8556	15586	2628
8557	15587	2626
8558	15589	2624
8559	15591	2622
8560	15592	2620
8561	15594	2619
8562	15596	2617
8563	15597	2615
8564	15599	2613
8565	15601	2611
8566	15602	2609
8567	15604	2608
8568	15606	2606
8569	15609	2604
8570	15610	2602
8571	15612	2600
8572	15614	2599
8573	15615	2597
8574	15617	2595
8575	15619	2593
8576	15621	2591
8577	15623	2589
8578	15625	2588
8579	15627	2586
8580	15628	2584
8581	15630	2582
8582	15632	2580
8583	15634	2578
8584	15635	2577
8585	15637	2575
8586	15639	2573
8587	15641	2571
8588	15643	2569
8589	15645	2568
8590	15646	2566
8591	15648	2564
8592	15650	2562
8593	15652	2560
8594	15653	2558
8595	15655	2557
8596	15657	2555
8597	15659	2553
8598	15660	2551
8599	15662	2549
8600	15663	2547
8601	15666	2546
8602	15667	2544
8603	15670	2542
8604	15671	2540
8605	15673	2538
8606	15675	2537
8607	15677	2535
8608	15679	2533
8609	15681	2531
8610	15684	2530
8611	15686	2528
8612	15688	2526
8613	15690	2524
8614	15693	2522
8615	15709	2523
8616	15711	2521
8617	15713	2519
8618	15716	2518
8619	15717	2516
8620	15719	2514
8621	15722	2512
8622	15725	2511
8623	15727	2509
8624	15729	2507
8625	15730	2505
8626	15732	2503
8627	15734	2502
8628	15737	2500
8629	15739	2498
8630	15741	2496
8631	15743	2494
8632	15744	2493
8633	15746	2491
8634	15748	2489
8635	15750	2487
8636	15752	2485
8637	15754	2484
8638	15756	2482
8639	15758	2480
8640	15760	2478
8641	15762	2476
8642	15765	2475
8643	15767	2473
8644	15768	2471
8645	15770	2469
8646	15772	2467
8647	15774	2466
8648	15776	2464
8649	15778	2462
8650	15779	2460
8651	15781	2458
8652	15783	2456
8653	15785	2455
8654	15786	2453
8655	15788	2451
8656	15790	2449
8657	15792	2447
8658	15793	2445
8659	15795	2444
8660	15797	2442
8661	15799	2440
8662	15801	2438
8663	15802	2436
8664	15804	2434
8665	15806	2433
8666	15808	2431
8667	15810	2429
8668	15812	2427
8669	15814	2425
8670	15815	2424
8671	15817	2422
8672	15819	2420
8673	15821	2418
8674	15826	2417
8675	15828	2415
8676	15829	2413
8677	15831	2411
8678	15833	2410
8679	15835	2408
8680	15837	2406
8681	15839	2404
8682	15841	2402
8683	15843	2400
8684	15844	2399
8685	15846	2397
8686	15848	2395
8687	15850	2393
8688	15852	2391
8689	15854	2390
8690	15856	2388
8691	15858	2386
8692	15860	2384
8693	15862	2382
8694	15864	2381
8695	15866	2379
8696	15868	2377
8697	15869	2375
8698	15871	2373
8699	15873	2371
8700	15875	2370
8701	15877	2368
8702	15878	2366
8703	15881	2364
8704	15882	2362
8705	15884	2360
8706	15886	2359
8707	15888	2357
8708	15890	2355
8709	15892	2353
8710	15894	2351
8711	15896	2350
8712	15898	2348
8713	15899	2346
8714	15901	2344
8715	15904	2342
8716	15906	2341
8717	15908	2339
8718	15910	2337
8719	15911	2335
8720	15913	2333
8721	15914	2331
8722	15917	2330
8723	15919	2328
8724	15920	2326
8725	15922	2324
8726	15924	2322
8727	15925	2320
8728	15927	2319
8729	15928	2317
8730	15931	2315
8731	15932	2313
8732	15934	2311
8733	15936	2309
8734	15938	2308
8735	15939	2306
8736	15941	2304
8737	15943	2302
8738	15945	2300
8739	15946	2298
8740	15948	2297
8741	15950	2295
8742	15951	2293
8743	15953	2291
8744	15954	2289
8745	15956	2287
8746	15958	2285
8747	15959	2284
8748	15961	2282
8749	15963	2280
8750	15964	2278
8751	15966	2276
8752	15968	2274
8753	15970	2273
8754	15971	2271
8755	15973	2269
8756	15975	2267
8757	15977	2265
8758	15978	2263
8759	15980	2262
8760	15981	2260
8761	15983	2258
8762	15985	2256
8763	15987	2254
8764	15989	2252
8765	15991	2251
8766	15992	2249
8767	15994	2247
8768	15996	2245
8769	15997	2243
8770	15999	2241
8771	16001	2240
8772	16003	2238
8773	16005	2236
8774	16006	2234
8775	16008	2232
8776	16010	2230
8777	16011	2229
8778	16013	2227
8779	16015	2225
8780	16017	2223
8781	16019	2221
8782	16020	2219
8783	16022	2218
8784	16024	2216
8785	16026	2214
8786	16028	2212
8787	16030	2210
8788	16031	2208
8789	16033	2207
8790	16035	2205
8791	16036	2203
8792	16038	2201
8793	16039	2199
8794	16041	2197
8795	16043	2196
8796	16045	2194
8797	16047	2192
8798	16048	2190
8799	16050	2188
8800	16052	2186
8801	16053	2185
8802	16055	2183
8803	16057	2181
8804	16058	2179
8805	16060	2177
8806	16062	2175
8807	16063	2173
8808	16065	2172
8809	16067	2170
8810	16068	2168
8811	16070	2166
8812	16072	2164
8813	16074	2162
8814	16075	2161
8815	16077	2159
8816	16079	2157
8817	16081	2155
8818	16084	2153
8819	16085	2152
8820	16087	2150
8821	16089	2148
8822	16090	2146
8823	16092	2144
8824	16094	2142
8825	16095	2140
8826	16097	2139
8827	16099	2137
8828	16101	2135
8829	16102	2133
8830	16104	2131
8831	16106	2130
8832	16108	2128
8833	16109	2126
8834	16111	2124
8835	16113	2122
8836	16115	2120
8837	16117	2119
8838	16118	2117
8839	16120	2115
8840	16121	2113
8841	16123	2111
8842	16124	2109
8843	16126	2107
8844	16128	2106
8845	16130	2104
8846	16131	2102
8847	16133	2100
8848	16134	2098
8849	16136	2096
8850	16137	2094
8851	16139	2093
8852	16141	2091
8853	16143	2089
8854	16145	2087
8855	16146	2085
8856	16148	2083
8857	16150	2082
8858	16151	2080
8859	16154	2078
8860	16156	2076
8861	16157	2074
8862	16159	2073
8863	16161	2071
8864	16163	2069
8865	16164	2067
8866	16166	2065
8867	16168	2063
8868	16170	2062
8869	16172	2060
8870	16173	2058
8871	16175	2056
8872	16176	2054
8873	16178	2052
8874	16180	2051
8875	16182	2049
8876	16184	2047
8877	16186	2045
8878	16187	2043
8879	16189	2041
8880	16191	2040
8881	16192	2038
8882	16194	2036
8883	16196	2034
8884	16198	2032
8885	16200	2030
8886	16202	2029
8887	16203	2027
8888	16205	2025
8889	16207	2023
8890	16209	2021
8891	16211	2020
8892	16212	2018
8893	16214	2016
8894	16215	2014
8895	16217	2012
8896	16219	2010
8897	16221	2008
8898	16222	2007
8899	16225	2005
8900	16227	2003
8901	16229	2001
8902	16231	2000
8903	16234	1998
8904	16235	1996
8905	16238	1994
8906	16241	1993
8907	16243	1991
8908	16245	1989
8909	16247	1987
8910	16249	1985
8911	16251	1983
8912	16253	1982
8913	16255	1980
8914	16257	1978
8915	16259	1976
8916	16261	1974
8917	16263	1973
8918	16265	1971
8919	16266	1969
8920	16268	1967
8921	16270	1965
8922	16272	1964
8923	16274	1962
8924	16276	1960
8925	16278	1958
8926	16280	1956
8927	16282	1955
8928	16284	1953
8929	16286	1951
8930	16287	1949
8931	16289	1947
8932	16291	1945
8933	16292	1944
8934	16294	1942
8935	16296	1940
8936	16297	1938
8937	16299	1936
8938	16301	1934
8939	16302	1933
8940	16304	1931
8941	16307	1929
8942	16308	1927
8943	16310	1925
8944	16312	1923
8945	16314	1922
8946	16316	1920
8947	16317	1918
8948	16319	1916
8949	16321	1914
8950	16323	1913
8951	16325	1911
8952	16327	1909
8953	16328	1907
8954	16330	1905
8955	16332	1903
8956	16334	1902
8957	16335	1900
8958	16337	1898
8959	16339	1896
8960	16341	1894
8961	16342	1892
8962	16344	1891
8963	16346	1889
8964	16361	1888
8965	16363	1887
8966	16365	1885
8967	16366	1883
8968	16368	1881
8969	16370	1879
8970	16371	1877
8971	16373	1876
8972	16375	1874
8973	16377	1872
8974	16379	1870
8975	16380	1868
8976	16382	1866
8977	16384	1865
8978	16385	1863
8979	16387	1861
8980	16389	1859
8981	16390	1857
8982	16392	1855
8983	16394	1854
8984	16396	1852
8985	16397	1850
8986	16399	1848
8987	16400	1846
8988	16402	1844
8989	16404	1843
8990	16406	1841
8991	16408	1839
8992	16410	1837
8993	16411	1835
8994	16413	1833
8995	16415	1832
8996	16416	1830
8997	16418	1828
8998	16421	1826
8999	16422	1824
9000	16424	1822
9001	16426	1821
9002	16427	1819
9003	16429	1817
9004	16430	1815
9005	16432	1813
9006	16434	1811
9007	16436	1810
9008	16437	1808
9009	16439	1806
9010	16441	1804
9011	16442	1802
9012	16444	1800
9013	16446	1799
9014	16448	1797
9015	16450	1795
9016	16451	1793
9017	16453	1791
9018	16454	1789
9019	16456	1787
9020	16458	1786
9021	16459	1784
9022	16462	1782
9023	16463	1780
9024	16465	1778
9025	16466	1776
9026	16468	1775
9027	16470	1773
9028	16472	1771
9029	16473	1769
9030	16476	1767
9031	16478	1766
9032	16479	1764
9033	16482	1762
9034	16483	1760
9035	16485	1758
9036	16487	1756
9037	16488	1755
9038	16490	1753
9039	16492	1751
9040	16494	1749
9041	16495	1747
9042	16497	1745
9043	16499	1744
9044	16501	1742
9045	16503	1740
9046	16505	1738
9047	16507	1736
9048	16509	1735
9049	16510	1733
9050	16512	1731
9051	16513	1729
9052	16515	1727
9053	16517	1725
9054	16519	1723
9055	16521	1722
9056	16522	1720
9057	16524	1718
9058	16525	1716
9059	16527	1714
9060	16529	1712
9061	16530	1711
9062	16532	1709
9063	16534	1707
9064	16536	1705
9065	16538	1703
9066	16539	1701
9067	16540	1700
9068	16542	1698
9069	16544	1696
9070	16546	1694
9071	16548	1692
9072	16550	1690
9073	16552	1689
9074	16553	1687
9075	16555	1685
9076	16557	1683
9077	16559	1681
9078	16561	1680
9079	16562	1678
9080	16564	1676
9081	16565	1674
9082	16567	1672
9083	16569	1670
9084	16570	1668
9085	16572	1667
9086	16574	1665
9087	16576	1663
9088	16578	1661
9089	16579	1659
9090	16581	1657
9091	16582	1656
9092	16584	1654
9093	16586	1652
9094	16588	1650
9095	16590	1648
9096	16591	1646
9097	16593	1645
9098	16595	1643
9099	16597	1641
9100	16598	1639
9101	16600	1637
9102	16602	1635
9103	16604	1634
9104	16605	1632
9105	16607	1630
9106	16609	1628
9107	16611	1626
9108	16612	1624
9109	16614	1623
9110	16616	1621
9111	16618	1619
9112	16619	1617
9113	16621	1615
9114	16623	1613
9115	16624	1612
9116	16626	1610
9117	16628	1608
9118	16630	1606
9119	16631	1604
9120	16633	1602
9121	16635	1601
9122	16636	1599
9123	16638	1597
9124	16640	1595
9125	16642	1593
9126	16644	1592
9127	16645	1590
9128	16647	1588
9129	16649	1586
9130	16651	1584
9131	16652	1582
9132	16654	1581
9133	16656	1579
9134	16658	1577
9135	16660	1575
9136	16662	1573
9137	16663	1571
9138	16665	1570
9139	16666	1568
9140	16668	1566
9141	16670	1564
9142	16672	1562
9143	16674	1560
9144	16676	1559
9145	16678	1557
9146	16680	1555
9147	16681	1553
9148	16683	1551
9149	16685	1550
9150	16687	1548
9151	16689	1546
9152	16691	1544
9153	16692	1542
9154	16694	1540
9155	16696	1539
9156	16703	1537
9157	16705	1535
9158	16708	1534
9159	16710	1532
9160	16715	1530
9161	16717	1529
9162	16719	1527
9163	16720	1525
9164	16722	1523
9165	16724	1521
9166	16726	1519
9167	16728	1518
9168	16730	1516
9169	16732	1514
9170	16734	1512
9171	16735	1510
9172	16737	1508
9173	16739	1507
9174	16741	1505
9175	16743	1503
9176	16744	1501
9177	16746	1499
9178	16747	1497
9179	16749	1496
9180	16750	1494
9181	16752	1492
9182	16754	1490
9183	16756	1488
9184	16758	1486
9185	16759	1485
9186	16761	1483
9187	16763	1481
9188	16764	1479
9189	16766	1477
9190	16768	1475
9191	16770	1474
9192	16771	1472
9193	16773	1470
9194	16775	1468
9195	16776	1466
9196	16778	1464
9197	16780	1463
9198	16781	1461
9199	16783	1459
9200	16784	1457
9201	16786	1455
9202	16788	1453
9203	16790	1452
9204	16791	1450
9205	16793	1448
9206	16795	1446
9207	16797	1444
9208	16799	1442
9209	16800	1441
9210	16802	1439
9211	16803	1437
9212	16805	1435
9213	16807	1433
9214	16808	1431
9215	16810	1430
9216	16812	1428
9217	16814	1426
9218	16815	1424
9219	16817	1422
9220	16819	1420
9221	16821	1419
9222	16822	1417
9223	16824	1415
9224	16826	1413
9225	16828	1411
9226	16830	1409
9227	16832	1408
9228	16833	1406
9229	16835	1404
9230	16837	1402
9231	16839	1400
9232	16841	1399
9233	16842	1397
9234	16844	1395
9235	16846	1393
9236	16847	1391
9237	16849	1389
9238	16851	1387
9239	16853	1386
9240	16854	1384
9241	16856	1382
9242	16858	1380
9243	16859	1378
9244	16861	1377
9245	16863	1375
9246	16864	1373
9247	16866	1371
9248	16868	1369
9249	16870	1367
9250	16871	1366
9251	16873	1364
9252	16875	1362
9253	16876	1360
9254	16878	1358
9255	16880	1356
9256	16882	1355
9257	16884	1353
9258	16885	1351
9259	16887	1349
9260	16888	1347
9261	16890	1345
9262	16892	1343
9263	16893	1342
9264	16895	1340
9265	16897	1338
9266	16899	1336
9267	16900	1334
9268	16902	1333
9269	16904	1331
9270	16905	1329
9271	16907	1327
9272	16909	1325
9273	16911	1323
9274	16912	1322
9275	16914	1320
9276	16916	1318
9277	16917	1316
9278	16919	1314
9279	16921	1312
9280	16922	1311
9281	16924	1309
9282	16926	1307
9283	16927	1305
9284	16929	1303
9285	16931	1301
9286	16932	1300
9287	16934	1298
9288	16936	1296
9289	16937	1294
9290	16939	1292
9291	16941	1290
9292	16942	1288
9293	16944	1287
9294	16945	1285
9295	16947	1283
9296	16949	1281
9297	16950	1279
9298	16952	1277
9299	16954	1276
9300	16956	1274
9301	16957	1272
9302	16959	1270
9303	16960	1268
9304	16962	1266
9305	16964	1265
9306	16966	1263
9307	16968	1261
9308	16969	1259
9309	16971	1257
9310	16972	1255
9311	16974	1254
9312	16976	1252
9313	16977	1250
9314	16979	1248
9315	16981	1246
9316	16983	1244
9317	16984	1243
9318	16986	1241
9319	16988	1239
9320	16989	1237
9321	16992	1235
9322	16993	1234
9323	16995	1232
9324	16996	1230
9325	16998	1228
9326	17000	1226
9327	17001	1224
9328	17003	1222
9329	17005	1221
9330	17007	1219
9331	17009	1217
9332	17010	1215
9333	17012	1213
9334	17014	1212
9335	17016	1210
9336	17017	1208
9337	17019	1206
9338	17021	1204
9339	17022	1202
9340	17024	1201
9341	17026	1199
9342	17028	1197
9343	17030	1195
9344	17032	1193
9345	17034	1191
9346	17035	1190
9347	17037	1188
9348	17039	1186
9349	17041	1184
9350	17042	1182
9351	17044	1181
9352	17046	1179
9353	17048	1177
9354	17050	1175
9355	17051	1173
9356	17053	1171
9357	17054	1170
9358	17056	1168
9359	17057	1166
9360	17059	1164
9361	17061	1162
9362	17063	1160
9363	17064	1159
9364	17066	1157
9365	17068	1155
9366	17070	1153
9367	17071	1151
9368	17073	1149
9369	17074	1148
9370	17076	1146
9371	17078	1144
9372	17080	1142
9373	17082	1140
9374	17083	1138
9375	17085	1137
9376	17087	1135
9377	17089	1133
9378	17090	1131
9379	17092	1129
9380	17094	1127
9381	17096	1126
9382	17098	1124
9383	17100	1122
9384	17101	1120
9385	17104	1118
9386	17105	1117
9387	17107	1115
9388	17109	1113
9389	17110	1111
9390	17112	1109
9391	17114	1107
9392	17115	1106
9393	17117	1104
9394	17119	1102
9395	17121	1100
9396	17122	1098
9397	17124	1096
9398	17126	1095
9399	17127	1093
9400	17129	1091
9401	17131	1089
9402	17133	1087
9403	17135	1086
9404	17137	1084
9405	17138	1082
9406	17140	1080
9407	17142	1078
9408	17143	1076
9409	17145	1075
9410	17147	1073
9411	17149	1071
9412	17151	1069
9413	17152	1067
9414	17154	1065
9415	17156	1064
9416	17158	1062
9417	17159	1060
9418	17161	1058
9419	17163	1056
9420	17165	1054
9421	17166	1053
9422	17168	1051
9423	17170	1049
9424	17171	1047
9425	17174	1045
9426	17175	1043
9427	17177	1042
9428	17178	1040
9429	17180	1038
9430	17182	1036
9431	17184	1034
9432	17185	1032
9433	17187	1031
9434	17189	1029
9435	17191	1027
9436	17193	1025
9437	17194	1023
9438	17196	1022
9439	17198	1020
9440	17200	1018
9441	17202	1016
9442	17203	1014
9443	17205	1012
9444	17207	1011
9445	17208	1009
9446	17210	1007
9447	17212	1005
9448	17213	1003
9449	17215	1001
9450	17218	1000
9451	17219	998
9452	17221	996
9453	17223	994
9454	17225	992
9455	17228	991
9456	17230	989
9457	17234	987
9458	17236	985
9459	17238	984
9460	17240	982
9461	17242	980
9462	17244	978
9463	17246	976
9464	17248	974
9465	17250	973
9466	17252	971
